planet_name,star_name,planets_in_system,orbital_period,semi_major_axis,radius_earths,mass_earths,radius_jupiters,mass_jupiters,density,equilibrium_temperature,ra,dec_
Kepler-712 c,Kepler-712,2,226.89047,0.66479,4.85,21.0,0.43268802,0.0659,1.01,236.0,294.9096739,42.9351987
Kepler-1983 b,Kepler-1983,1,7.32851947,0.0689,2.33,6.04,0.20786903,0.019,2.62,807.0,297.042015,39.9121864
HATS-36 b,HATS-36,1,4.175186,0.0523,12.92,1022.14128,1.1526452,3.216,2.12,1203.0,291.4787013,-23.2028183
GJ 3138 c,GJ 3138,3,5.974,0.057,1.88,4.18,0.167,0.01315168,3.46,530.85,32.2977385,-16.3392495
Kepler-55 b,Kepler-55,5,27.9481449,0.1593,2.43,43.0,0.217,0.135,16.5,400.0,285.1683291,44.0264898
Kepler-158 b,Kepler-158,3,16.709184,0.111,2.12,5.14,0.189,0.0162,2.96,500.0,284.0323723,39.7815365
Kepler-1926 b,Kepler-1926,1,42.87770081,0.2197,2.31495961,5.97,0.20652722,0.0188,2.64,451.0,291.1987905,44.1662033
TOI-2154 b,TOI-2154,1,3.8240801,0.0513,16.28664896,292.40213444,1.453,0.92,0.37,1580.0,71.0281482,84.3642652
HD 116029 b,HD 116029,2,670.0,1.65,13.6,444.962,1.21,1.4,0.972,400.04,200.1646905,24.6484725
K2-42 b,K2-42,1,6.68796,0.0617,2.15,5.27,0.19181015,0.0166,2.91,718.09,176.6657559,-5.1720463
TOI-4666 b,TOI-4666,1,2.9089165,0.034,12.53164042,155.41809102,1.118,0.489,0.43,695.0,56.2898862,-39.0631799
K2-32 c,K2-32,4,20.66093,0.13843,3.134,8.1,0.27959723,0.02548545,1.43,634.0,252.426008,-19.5430504
Kepler-1532 b,Kepler-1532,1,1.093663559,0.0206,1.35,2.39,0.12043893,0.00752,5.34,1681.0,296.902784,41.1981424
K2-81 b,K2-81,1,6.102325,0.059,1.97,4.54,0.17575163,0.0143,3.26,739.23,57.4854562,14.5020556
WASP-160 B b,WASP-160 B,1,3.7684952,0.0452,12.21781,88.35674,1.09,0.278,0.284,1119.0,87.679561,-27.6233218
Wolf 1069 b,Wolf 1069,1,15.564,0.0672,1.08,1.26,0.0959,0.0039644,5.5,250.1,306.5242477,58.5753044
TrES-3 b,TrES-3,1,1.30618581,0.02282,14.975,607.03,1.336,1.91,0.994,1638.0,268.0291106,37.5463268
Kepler-1130 d,Kepler-1130,3,4.272250175,0.05068,0.64472273,0.202,0.05751841,0.000634,4.14,981.0,285.207421,45.384333
HD 5608 b,HD 5608,1,768.7,1.79,13.7,371.22357938,1.22,1.168,0.793,403.72,14.5594349,33.9505774
HIP 39017 b,HIP 39017,1,31000.0,22.1,12.0,7500.7504052,1.07,23.6,23.9,91.06,119.7665756,-4.3326006
TOI-5027 b,TOI-5027,1,10.24368,0.093,10.76062147,642.01338214,0.96,2.02,2.94,1056.0,243.8850212,-69.2170972
WASP-138 b,WASP-138,1,3.634433,0.0494,12.21781,387.7526,1.09,1.22,1.2,1590.0,41.6391598,-0.4641252
Kepler-1185 b,Kepler-1185,1,104.3518976,0.4297,1.33,2.33,0.11865465,0.00733,5.44,355.0,287.2411783,39.3326977
TOI-5181 A b,TOI-5181 A,1,3.8922295,0.0522,13.34989601,330.54154328,1.191,1.04,0.76,1585.0,280.6774738,21.6998203
Kepler-599 b,Kepler-599,1,15.65562652,0.1128,2.84,8.45,0.25336783,0.0266,2.03,623.0,285.9115968,41.0695091
Kepler-1033 b,Kepler-1033,1,7.56052806,0.0761,2.51,6.85,0.2239272,0.0215,2.38,914.0,283.8450963,44.6090251
TOI-1772.01,TOI-1772,1,8.054246874,0.078375,2.905,8.78,0.25916719,0.0276,1.97,877.67,156.837704,34.3909497
HD 37124 b,HD 37124,3,154.378,0.53364,14.0,214.53525,1.25,0.675,0.43,366.48,84.2599947,20.7289784
Kepler-730 c,Kepler-730,2,2.85188338,0.03997,1.56926,3.09,0.14,0.00971,4.39,1607.0,285.5547895,45.578842
Kepler-513 b,Kepler-513,1,28.86235584,0.1779,2.2,5.48,0.19627085,0.0172,2.83,623.0,285.0416235,50.0753913
Kepler-1520 b,Kepler-1520,1,0.653553572,0.0129,5.77,28.1,0.51476492,0.0885,0.804,1437.0,290.9662102,51.5047656
GJ 3293 b,GJ 3293,4,30.5987,0.14339,5.19,23.54,0.463,0.07406475,0.925,280.54,67.1484425,-25.1713396
TOI-1180 b,TOI-1180,1,9.686760378,0.080799,3.072,10.0,0.27406595,0.03146352,1.93,638.18,214.5557741,82.1937642
TOI-4994 b,TOI-4994,1,21.491984,0.1515,8.54124329,88.99195396,0.762,0.28,0.78,717.6,283.1325335,-78.4344302
Kepler-782 b,Kepler-782,1,158.6853308,0.54494,3.21,10.4,0.28637702,0.0327,1.73,350.0,288.868246,47.75947
Kepler-63 b,Kepler-63,1,9.4341505,0.08,6.11,120.0,0.545,0.378,3.0,791.0,289.2262876,49.5482814
Kepler-132 b,Kepler-132,4,6.178196,0.067,1.21,1.92,0.108,0.00606,5.96,1082.0,283.23581,41.343037
Kepler-529 b,Kepler-529,3,1.980357663,0.0309,1.86,4.12,0.16593809,0.013,3.52,1662.0,285.8884067,47.880364
11 UMi b,11 UMi,1,516.21997,1.53,12.3,4684.8142,1.09,14.74,13.8,896.43,229.2745954,71.8239428
Kepler-60 c,Kepler-60,3,8.9187,0.08422,1.9,3.85,0.16950665,0.01211339,3.06,1023.0,288.9612535,42.2650472
Kepler-330 c,Kepler-330,2,15.955387,0.116,1.95,4.46,0.174,0.014,3.31,573.0,288.4474035,44.8017616
Kepler-243 c,Kepler-243,2,20.026218,0.142,1.99,4.62,0.178,0.0145,3.22,559.0,285.1104819,42.0339619
TOI-1452 b,TOI-1452,1,11.06201,0.061,1.672,4.82,0.14916611,0.01516542,5.6,326.0,290.1739741,73.1951082
Kepler-264 b,Kepler-264,2,40.806231,0.249,3.33,11.1,0.297,0.0348,1.65,772.0,292.044628,37.3761861
Kepler-110 b,Kepler-110,2,12.691112,0.107,1.83,4.01,0.163,0.0126,3.6,1008.0,292.9291693,48.6028303
Kepler-809 b,Kepler-809,1,55.63934,0.2901,3.01,9.32,0.26853421,0.0293,1.88,478.0,289.0836324,48.0180689
Kepler-301 d,Kepler-301,3,13.751243,0.112,1.75,3.71,0.156,0.0117,3.8,725.0,283.982904,49.2329512
Kepler-1614 b,Kepler-1614,1,3.9466141,0.0471,1.49,2.83,0.1329289,0.00889,4.7,981.0,284.8713893,49.7758867
HD 136925 b,HD 136925,1,4540.0,5.13,13.9,266.97586188,1.24,0.84,0.546,134.25,230.7157509,13.3663117
Kepler-1296 b,Kepler-1296,1,8.3839865,0.0896,0.91,0.693,0.08118476,0.00218,5.05,1285.0,292.1251038,41.4077928
Kepler-1114 b,Kepler-1114,1,14.97435694,0.11056,1.35,2.39,0.12043893,0.00752,5.34,631.0,299.2370531,45.8347781
K2-240 b,K2-240,2,6.034,0.0513,2.0,4.66,0.17842805,0.0147,3.2,586.0,227.849371,-17.8754464
Kepler-210 b,Kepler-210,2,2.453234,0.032,2.94,8.96,0.262,0.0282,1.94,737.0,292.5034196,43.0832188
Kepler-306 c,Kepler-306,4,7.240193,0.067,2.35,6.12,0.21,0.0193,2.59,716.0,288.5387145,40.6160545
CoRoT-20 b,CoRoT-20,2,9.24285,0.09,9.41556,1366.669,0.84,4.3,8.87,1024.0,97.7204249,0.2268931
WASP-95 b,WASP-95,1,2.18467,0.03416,13.78707,457.6752,1.23,1.44,0.84,1570.0,337.4578243,-48.0030988
Kepler-162 c,Kepler-162,2,19.446355,0.137,3.03,9.43,0.27,0.0297,1.86,681.0,297.2789115,43.7239693
Kepler-1848 b,Kepler-1848,1,5.604020119,0.05835,1.4088539,2.57,0.12568974,0.00808,5.05,774.0,299.3814921,45.5920846
K2-187 d,K2-187,4,7.149584,0.072,2.4,6.35,0.21411403,0.02,2.52,865.0,132.5235618,23.1924709
TOI-375 d,TOI-375,3,297.9,0.984,13.6,445.59542661,1.21,1.402,0.973,434.0,47.1499034,-77.3833275
Kepler-197 e,Kepler-197,4,25.209715,0.164,0.91,0.693,0.081,0.00218,5.05,691.0,295.2264739,50.5592348
HAT-P-68 b,HAT-P-68,1,2.29840551,0.02996,12.016048,230.10892,1.072,0.724,0.727,1027.8,118.4831501,23.9382192
KIC 9663113 b,KIC 9663113,2,572.3847,1.55346,4.6,19.2,0.41038451,0.0603,1.08,264.0,297.0454037,46.3286653
K2-248 b,K2-248,1,7.17256,0.0699,2.57,7.13,0.22928004,0.0224,2.31,886.0,182.8173343,-9.4141696
HAT-P-58 b,HAT-P-58,1,4.0138379,0.04994,14.93036229,118.2321674,1.332,0.372,0.194,1622.0,68.8465093,56.8682691
Kepler-1315 c,Kepler-1315,2,6.566060066,0.0635,1.84398883,4.06,0.16450995,0.0128,3.56,777.0,295.8215678,46.0530562
Kepler-169 c,Kepler-169,5,6.195469,0.062,1.21,1.92,0.108,0.00606,5.96,776.0,285.9999204,40.9193822
Kepler-1698 b,Kepler-1698,1,1.2107,0.02065,1.07315686,1.25,0.09574064,0.00394,5.56,1351.0,293.3450181,39.2577469
Kepler-383 b,Kepler-383,2,12.904532,0.095,1.32,2.3,0.118,0.00724,5.5,545.0,291.3426078,38.3631616
HD 32518 b,HD 32518,1,157.35,0.594,13.2,905.49313154,1.18,2.849,2.16,916.07,77.4037569,69.6391355
NGTS-12 b,NGTS-12,1,7.532806,0.0757,11.747032,66.10864,1.048,0.208,0.223,1257.0,176.2499418,-35.640563
Kepler-933 b,Kepler-933,1,14.20443009,0.1041,2.46,6.62,0.2194665,0.0208,2.44,602.0,289.5685257,43.5385438
Kepler-1240 b,Kepler-1240,1,4.8663815,0.05791,1.15,1.6,0.10259613,0.00505,5.78,1121.0,282.9997682,40.5574322
Kepler-1119 b,Kepler-1119,1,8.3265153,0.0812,1.92,4.35,0.17129093,0.0137,3.38,938.0,297.0191018,44.3274936
TOI-5005 b,TOI-5005,1,6.3085044,0.06614,6.25,32.7,0.558,0.103,0.74,1040.0,238.108194,-48.1451
TOI-5319 b,TOI-5319,1,4.07853,0.0506,2.83,8.4,0.25247612,0.0264,2.04,695.0,35.2135563,23.5204408
WASP-21 b,WASP-21,1,4.322482,0.052,11.99,95.345,1.07,0.3,0.32,1333.0,347.4928024,18.3961597
Kepler-991 b,Kepler-991,1,82.5342519,0.3104,2.54,6.99,0.22660362,0.022,2.34,260.0,297.0905543,49.6264867
HD 148156 b,HD 148156,1,1027.0,2.45,13.9,270.144,1.24,0.85,0.553,213.76,247.0723035,-46.3175085
Kepler-79 c,Kepler-79,4,27.4026,0.19144,3.76,4.6,0.33544531,0.01447322,0.48,734.0,300.5171067,44.3815508
HD 4208 b,HD 4208,1,832.97,1.662,13.9,257.4423,1.24,0.81,0.527,196.68,11.1125532,-26.5150392
Kepler-411 e,Kepler-411,4,31.509728,0.186,3.28,10.8,0.293,0.03398043,1.68,503.0,287.6057027,49.5233937
HD 188015 b,HD 188015,1,461.2,1.203,13.6,476.72,1.21,1.5,1.04,267.98,298.0191857,28.0999769
GJ 687 c,GJ 687,2,727.562,1.165,4.14,16.0,0.369,0.05034138,1.24,98.62,264.1041731,68.3336741
HD 221416 b,HD 221416,1,14.2767,0.1228,9.17,60.5,0.836,0.19,0.431,1314.67,353.0331863,-21.8012007
HATS-57 b,HATS-57,1,2.350621,0.03493,12.767051,1000.21101,1.139,3.147,2.65,1413.4,60.9482779,-19.0568182
HD 48948 c,HD 48948,3,38.06,0.1951,2.6,7.27,0.232,0.02287398,2.27,553.0,102.489811,60.3373133
Kepler-390 b,Kepler-390,2,6.738088,0.065,0.82,0.477,0.073,0.0015,4.75,786.0,291.6288086,41.2088351
Kepler-603 c,Kepler-603,3,127.9075774,0.53439,6.5,34.5,0.57989116,0.108,0.69,401.0,294.2809679,42.2909295
HD 45652 b,HD 45652,1,44.073,0.237,14.3,137.62039,1.28,0.433,0.259,508.4,97.3058709,10.9336212
Kepler-332 b,Kepler-332,3,7.626324,0.07,1.17,1.71,0.104,0.00537,5.87,703.0,286.6627811,47.4136938
Kepler-508 b,Kepler-508,1,25.30889748,0.17274,1.64,3.33,0.146311,0.0105,4.15,710.0,295.4042546,42.9812789
HD 191939 f,HD 191939,6,2898.0,3.71,13.2,915.34581216,1.18,2.88,2.19,125.0,302.0256247,66.8503014
WASP-31 b,WASP-31,1,3.4059096,0.04659,17.363,151.916,1.549,0.478,0.172,1423.7,169.4388603,-19.0547781
TOI-2368 b,TOI-2368,1,5.1750073,0.05649,10.83908434,206.58846455,0.967,0.65,0.88,1000.0,134.9576234,-48.4884929
K2-413 b,K2-413,2,0.8094,0.0117,0.7599,0.363,0.06779385,0.00114,4.55,1535.2,353.4175668,-7.6120272
Kepler-43 b,Kepler-43,1,3.0240949,0.046,13.663771,1026.5909,1.219,3.23,5.0,1620.0,285.2408288,46.6682411
KOI-55 c,KOI-55,2,0.342887,0.0076,0.867,0.655,0.0773,0.0021,5.52,6910.74,296.3561853,41.0927315
KOI-351 h,KOI-351,8,331.60296,0.97062,11.252,203.0,1.00383793,0.63870943,0.911829,294.0,284.4334642,49.3051239
TOI-3331 A b,TOI-3331 A,1,2.0180231,0.03144,12.97999965,721.47048389,1.158,2.27,1.82,1488.0,271.3241672,-34.107171
WASP-85 A b,WASP-85 A,1,2.6556777,0.039,13.89916,402.05495,1.24,1.265,0.88,1452.0,175.9080328,6.5637842
YZ Cet d,YZ Cet,3,4.65626,0.02851,1.03,1.09,0.0921,0.00342952,5.48,356.7,18.1330792,-16.9962434
HD 222237 b,HD 222237,1,14892.0,10.8,12.8,1649.52943233,1.15,5.19,4.32,58.74,354.9078642,-72.7253271
HD 99492 b,HD 99492,2,17.0503,0.12,5.44,25.5,0.486,0.08023197,0.87,622.27,171.689687,3.0071331
Kepler-251 b,Kepler-251,4,4.790936,0.053,1.33,2.33,0.119,0.00733,5.44,990.0,296.5662171,44.1058077
WASP-195 b,WASP-195,1,5.051928,0.063,10.31226224,33.05415433,0.92,0.104,0.16,1522.0,247.5496427,49.895791
Kepler-359 d,Kepler-359,3,77.095691,0.372,4.01,2.7,0.358,0.00849511,0.1,464.0,293.2936129,42.1963497
Kepler-830 b,Kepler-830,1,11.29695137,0.1033,1.7,3.53,0.15166384,0.0111,3.95,907.0,295.054238,42.7568316
Kepler-672 b,Kepler-672,1,38.3774623,0.2163,2.5,6.8,0.22303506,0.0214,2.39,529.0,291.7219993,49.4808492
Kepler-198 b,Kepler-198,3,17.790037,0.131,2.82,8.35,0.252,0.0263,2.05,655.0,290.6731326,38.6910045
Kepler-444 d,Kepler-444,5,6.189392,0.06,0.53,0.2,0.047,0.00062927,7.9,783.0,289.7528323,41.631884
Kepler-575 b,Kepler-575,1,9.37891944,0.0788,2.39,6.3,0.21322152,0.0198,2.54,803.0,286.9638856,37.8296147
Kepler-1131 b,Kepler-1131,1,3.53232449,0.0459,1.59,3.15,0.1418503,0.00993,4.31,1159.0,295.6514492,49.2612954
Kepler-808 b,Kepler-808,1,0.631332353,0.01314,1.46,2.73,0.13025248,0.00859,4.82,1322.0,291.5941514,48.4454907
LHS 1903 b,LHS 1903,4,2.1555098,0.02656,1.382,3.28,0.12329399,0.01032003,6.82,796.0,107.865826,48.3279327
DMPP-6 c,DMPP-6,2,36.441,0.2206,3.74,13.47,0.334,0.04238136,1.41,715.27,120.3857827,-70.0234291
Kepler-885 b,Kepler-885,1,18.11472949,0.14403,2.5,6.8,0.22303506,0.0214,2.39,830.0,288.6615682,49.7371538
TOI-286 c,TOI-286,2,39.361826,0.213,1.88,3.72,0.16772265,0.01170443,3.09,475.0,90.9842762,-60.6663348
TOI-2081 b,TOI-2081,1,10.50534,0.0752,2.04,4.82,0.18199692,0.0152,3.12,488.0,264.3022634,53.0255666
KELT-18 b,KELT-18,1,2.8717518,0.0455,17.59813,375.0394,1.57,1.18,0.377,2085.0,216.5238248,59.4442735
HD 152843 b,HD 152843,2,11.62071,0.1049,3.05,9.82,0.27210324,0.03089718,1.9,1003.11,253.7848853,20.491524
HD 26161 b,HD 26161,1,10942.29013,10.087,11.9,9045.39646322,1.06,28.46,29.5,110.98,62.4122255,31.6524346
Kepler-1323 b,Kepler-1323,1,0.929906678,0.01911,1.52,2.92,0.13560532,0.0092,4.57,2291.0,292.8722515,46.098729
Kepler-151 c,Kepler-151,2,24.674612,0.16,2.09,5.02,0.186,0.0158,3.02,544.0,292.1627933,41.0231947
HIP 14810 c,HIP 14810,3,147.747,0.549,13.6,416.3573,1.22,1.31,0.91,373.22,47.809275,21.0971302
Kepler-80 b,Kepler-80,6,7.05246,0.0648,2.67,6.93,0.23820145,0.02180411,1.38,547.0,296.1125759,39.9787451
HD 40307 f,HD 40307,5,51.76,0.247,2.13,5.2,0.19,0.0164,2.96,398.0,88.5172191,-60.0237289
HD 89345 b,HD 89345,1,11.8143,0.1066,7.39794,34.9613,0.66,0.11,0.471,1089.0,154.6710977,10.1288464
HIP 97166 c,HIP 97166,2,16.432,0.124,2.75,8.0,0.245,0.02517081,2.11,642.0,296.2446203,74.0628577
HD 25463 c,HD 25463,2,3.04405,0.0443,1.36354953,4.3,0.12164795,0.01352931,9.09,1585.57,60.7483361,9.2077676
TOI-2379 b,TOI-2379,1,5.4693827,0.05263,11.72459381,1830.69162432,1.046,5.76,6.21,624.0,358.0920465,-53.043156
HD 96167 b,HD 96167,1,498.04,1.332,14.0,227.88411,1.25,0.717,0.456,333.63,166.3125657,-10.291345
Kepler-571 b,Kepler-571,1,4.798599388,0.0546,2.64,7.46,0.23552502,0.0235,2.23,978.0,286.5510448,49.418731
HR 858 b,HR 858,3,3.585287,0.04888,2.004,3.55,0.17878521,0.01116955,2.44,1552.0,42.9849779,-30.8140609
Kepler-342 e,Kepler-342,4,1.644224613,0.02909,0.88,0.615,0.07850834,0.00193,4.96,1897.0,292.6780488,46.7266813
Kepler-941 b,Kepler-941,1,17.42395198,0.1311,3.08,9.69,0.2747792,0.0305,1.82,722.0,294.3262617,47.2175461
TOI-4145 A b,TOI-4145 A,1,4.0664428,0.04823,13.30506009,136.66621501,1.187,0.43,0.32,1074.0,39.4297435,80.2673838
Kepler-709 b,Kepler-709,1,16.08524954,0.1173,2.92,8.85,0.26050495,0.0279,1.95,613.0,292.105272,42.3803077
Kepler-1832 b,Kepler-1832,1,3.138789892,0.037,1.22719556,2.02,0.10948324,0.00637,6.01,1022.0,299.8517779,43.7320611
HAT-P-54 b,HAT-P-54,1,3.799847,0.04117,10.581296,241.5508,0.944,0.76,1.118,818.0,99.8979924,25.4824005
Kepler-306 b,Kepler-306,4,4.646186,0.05,1.52,2.92,0.136,0.0092,4.57,830.0,288.5387145,40.6160545
Kepler-690 b,Kepler-690,1,7.748094374,0.081,5.95,29.6,0.53082345,0.0933,0.772,964.0,294.4899225,39.7714758
Kepler-1217 b,Kepler-1217,1,2.032325072,0.0326,1.99,4.62,0.17753591,0.0145,3.22,1542.0,289.1866841,50.9375614
Kepler-1842 b,Kepler-1842,1,14.02639961,0.116,2.35388681,6.14,0.21000008,0.0193,2.59,822.0,286.2516039,42.3784353
Kepler-711 b,Kepler-711,1,23.58914398,0.1429,3.41,11.5,0.30421982,0.0363,1.59,487.0,297.4600468,42.8398172
TOI-3568 b,TOI-3568,1,4.417965,0.0485,5.3,26.4,0.483,0.083,0.98,899.0,322.6023682,34.7395805
K2-280 b,K2-280,1,19.89526,0.1461,7.5,37.1,0.66910634,0.11672965,0.48,787.0,291.5953596,-22.2477071
Kepler-1080 b,Kepler-1080,1,77.2548396,0.3781,3.28,10.8,0.292622,0.0339,1.68,548.0,296.4644914,49.1828952
Kepler-1228 b,Kepler-1228,1,0.577369579,0.01186,1.54,2.99,0.1373896,0.0094,4.5,1757.0,296.552761,46.9661945
Kepler-1203 b,Kepler-1203,1,0.588000765,0.0114,1.06,1.2,0.09456687,0.00377,5.54,1188.0,292.7734523,44.178088
TOI-5786 b,TOI-5786,1,12.779107,0.114,8.54,73.0,0.76188908,0.22968369,0.64,1040.0,293.3223259,30.7042468
Kepler-1501 b,Kepler-1501,1,14.5564533,0.11592,1.56,3.05,0.13917388,0.00961,4.41,787.0,289.918589,42.001428
Kepler-1164 b,Kepler-1164,1,3.97599768,0.04635,1.12,1.46,0.09991971,0.00459,5.71,936.0,287.5296372,38.8945065
TOI-1117 c,TOI-1117,3,4.579,0.0534,2.91,8.78,0.259,0.02762497,1.96,1210.0,273.6020606,-66.4199742
Kepler-757 b,Kepler-757,1,1.022678821,0.019,1.36,2.42,0.12133107,0.00761,5.29,1734.0,296.6804876,41.3865279
GJ 720 A b,GJ 720 A,1,19.466,0.119,3.77,13.64,0.336,0.04291624,1.4,401.0,278.8294172,45.7456038
Kepler-1850 b,Kepler-1850,1,1.385800004,0.0206,0.72909663,0.313,0.06504576,0.000985,4.44,1008.0,287.1428295,43.6161177
KOI-1783.02,KOI-1783,2,284.215,0.86695,5.44,15.0,0.48532429,0.04719504,0.51,321.0,289.3414629,46.988155
Kepler-229 d,Kepler-229,3,41.194912,0.22,3.85,14.2,0.343,0.0445,1.37,439.0,286.9994758,48.3757867
Gl 686 b,Gl 686,1,15.53,0.091,2.46,6.624,0.22,0.02084133,2.45,379.0,264.4764878,18.5959509
HD 44219 b,HD 44219,1,472.0,1.26,14.1,184.34047606,1.26,0.58,0.361,283.89,95.0599971,-10.7250799
Kepler-484 b,Kepler-484,1,10.045569313,0.09036,2.28,5.82,0.20340798,0.0183,2.7,766.0,284.3942844,46.2491109
Kepler-142 c,Kepler-142,3,4.761702,0.057,2.86,8.55,0.255,0.0269,2.01,1201.0,295.1190067,48.4813635
HD 72659 b,HD 72659,2,3549.0,4.607,13.2,949.67128012,1.17,2.988,2.27,155.34,128.5128072,-1.5686323
Kepler-257 d,Kepler-257,3,24.664551,0.16,4.95,21.7,0.442,0.0683,0.983,567.0,297.3159994,46.0232642
K2-138 c,K2-138,6,3.56004,0.04461,2.299,6.31,0.20510304,0.01985338,2.8,1012.0,348.9490311,-10.8497391
TOI-2570 b,TOI-2570,1,2.9887615,0.04145,13.64132951,260.61929374,1.217,0.82,0.563,1431.0,87.1880397,32.0840435
Kepler-629 b,Kepler-629,1,7.2385854,0.07107,1.38,2.48,0.12311535,0.0078,5.19,816.0,289.4179128,39.9450757
Kepler-11 b,Kepler-11,6,10.3039,0.091,1.8,1.9,0.161,0.006,1.72,849.0,297.1150949,41.9091092
HD 179949 b,HD 179949,1,3.092514,0.0443,13.9,291.12,1.24,0.916,0.596,1590.53,288.8890182,-24.1797939
kap CrB b,kap CrB,1,1253.68,2.5,13.3,689.6911,1.19,2.17,1.61,319.32,237.8080012,35.6558818
Kepler-1353 b,Kepler-1353,1,24.7543966,0.153,1.8,3.89,0.16058524,0.0123,3.67,491.0,295.7353911,42.5762317
Kepler-652 b,Kepler-652,1,4.182002531,0.04958,2.49,6.76,0.22214292,0.0213,2.41,974.0,288.0080899,46.4736108
Kepler-386 b,Kepler-386,2,12.31043,0.096,1.39,2.51,0.124,0.0079,5.14,651.0,289.8589165,48.6938077
NGTS-26 b,NGTS-26,1,4.5199279,0.049,14.88552637,92.80589484,1.328,0.292,0.153,1331.0,217.6832961,-31.7324526
Kepler-1502 b,Kepler-1502,1,41.7083629,0.2482,3.18,10.2,0.2837006,0.0322,1.74,608.0,296.1079271,39.3199201
Kepler-1548 b,Kepler-1548,1,124.828679,0.4679,2.64,7.46,0.23552502,0.0235,2.23,350.0,287.4711817,46.0805706
HD 60532 c,HD 60532,2,600.1,1.6,13.3,797.7533,1.18,2.51,1.86,381.66,113.5130656,-22.2958661
Kepler-175 c,Kepler-175,2,34.035257,0.213,3.1,9.8,0.277,0.0308,1.81,583.0,289.553232,43.876116
Kepler-1861 b,Kepler-1861,1,40.0306015,0.24082,2.20677414,5.5,0.19687554,0.0173,2.81,617.0,295.8465148,49.9361586
Kepler-398 d,Kepler-398,3,6.83437001,0.0618,0.88,0.615,0.07850834,0.00193,4.96,636.0,291.4688524,40.3437001
TOI-2295 c,TOI-2295,2,966.5,2.018,12.8,1783.01736327,1.14,5.61,4.67,234.9,281.5761962,50.4924657
TOI-663 c,TOI-663,3,4.6955507,0.0437,2.26,3.65,0.20162404,0.01148418,1.73,553.0,160.0658525,-8.5110827
TOI-6448 b,TOI-6448,1,14.844261,0.131,8.47398941,54.0,0.756,0.17,0.488,745.0,110.1704109,-33.9223285
TOI-1064 c,TOI-1064,2,12.226574,0.09429,2.651,2.5,0.23650679,0.00786588,0.771906,634.0,296.0039349,-47.5620305
WASP-101 b,WASP-101,1,3.58572,0.05057,16.02887,162.0933,1.43,0.51,0.24,1560.0,98.3511016,-23.486086
Kepler-987 b,Kepler-987,1,105.3033148,0.4238,3.26,10.7,0.29083772,0.0336,1.7,351.0,289.4110582,46.1308443
Kepler-385 d,Kepler-385,3,56.4159,0.2872,2.6186448,7.36,0.23361984,0.0232,2.25,535.0,294.3385109,50.3365178
HD 21520 b,HD 21520,1,25.1292,0.1726,2.697,17.7,0.24061064,0.05569043,1.35,637.0,51.6403449,-43.6136649
HD 28471 c,HD 28471,3,6.1245,0.065,2.26,5.72,0.201,0.01799713,2.72,1066.0,66.2875166,-64.0786861
Kepler-49 b,Kepler-49,4,7.2,0.05929,2.579,9.77,0.23008337,0.03073986,3.082111,509.0,292.2945208,40.5918123
Kepler-115 c,Kepler-115,2,8.990889,0.087,2.6,7.27,0.232,0.0229,2.27,960.0,297.7119299,45.261985
ome Ser b,ome Ser,1,278.59,0.838,14.0,233.92170755,1.25,0.736,0.468,824.94,237.5732422,2.196304
Kepler-79 b,Kepler-79,4,13.48451,0.11929,3.51,7.6,0.31314176,0.02391227,0.97,929.0,300.5171067,44.3815508
Kepler-777 b,Kepler-777,1,5.72812599,0.0519,1.47,2.76,0.13114462,0.00869,4.77,569.0,282.7241098,44.3465098
CoRoT-2 b,CoRoT-2,1,1.7429935,0.02798,16.432,1102.82,1.466,3.47,1.47,1521.0,291.7770457,1.3836634
TYC 1422-614-1 b,TYC 1422-614-1,2,198.4,0.69,13.3,794.5,1.18,2.5,1.86,730.19,154.2777769,19.5584068
Kepler-265 b,Kepler-265,4,6.846262,0.069,1.86,4.12,0.166,0.013,3.52,1022.0,290.5104788,41.244743
Kepler-1384 b,Kepler-1384,1,15.36262753,0.1126,1.94,4.42,0.17307521,0.0139,3.33,608.0,296.2151275,39.5270248
Kepler-343 b,Kepler-343,2,8.96855,0.088,2.41,6.39,0.215,0.0201,2.51,1024.0,291.960662,42.4329567
Kepler-1257 b,Kepler-1257,1,2.668313762,0.0376,1.52,2.92,0.13560532,0.0092,4.57,1252.0,296.0756231,45.6270165
HD 94890 c,HD 94890,2,2492.19,4.33,12.5,2831.85110637,1.12,8.91,7.97,369.1,164.1797804,-37.1383035
Kepler-967 c,Kepler-967,2,198.7112502,0.6253,3.65,12.9,0.32563119,0.0407,1.46,258.0,286.5580128,38.4052418
Kepler-100 c,Kepler-100,4,12.8159,0.11061,2.2,7.05,0.196,0.02218167,1.721102,939.0,291.3861294,41.9901394
K2-62 c,K2-62,2,16.19697,0.1148,1.99,4.62,0.17753621,0.0145,3.22,495.0,334.3645089,-12.1874776
HD 104067 b,HD 104067,2,55.851,0.2674,9.2,62.1,0.82,0.19538845,0.438,407.83,179.7923543,-20.3556058
Kepler-1260 b,Kepler-1260,1,19.1187753,0.1444,1.77,3.78,0.15790882,0.0119,3.75,823.0,295.5912652,42.5552261
Kepler-11 f,Kepler-11,6,46.6888,0.25,2.49,2.0,0.222,0.006,0.69,513.0,297.1150949,41.9091092
Kepler-1960 b,Kepler-1960,1,2.297940016,0.0354,1.30749704,2.26,0.11664727,0.00712,5.56,1547.0,294.6969361,46.7202043
